show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7060,TV Show,The Little Death,Amanda Sthers,"Ellen Hollman, Matt Passmore, Geraldine Singer, Gary Kasper, Cam Bowen, Stephen Dunlevy",Canada,"April 27, 2021",1931.0,ALL,12 Seasons,"Action, Animation, Anime","Go on a decade-by-decade voyage of discovery through life-changing inventions, like the radio that made the world smaller, the machine gun that made it more dangerous, or the parking meter that made it more expensive. Witness the discovery and creation of billion-dollar inventions and financial disasters - all players in the most innovative century the world has ever known."
s8644,Movie,,MANOJ KP,,Mexico,"October 8, 2021",1976.0,AGES_16_,101 min,"Historical, Horror, Western","An intimate portrait of legendary NHL tough guy Bob Probert told through exclusive interviews with his family, friends, teammates and rivals, featuring game footage, news reports, and never before seen home movies."
s7802,Movie,Firesign Theatre's Hot Shorts,Chee Keong Cheung,"Xenia Goodwin, Alicia Banit, Dena Kaplan, Thomas Lacey, Keiynan Lonsdale, Jordan Rodrigues, Nic Westaway, Tara Morice, Miranda Otto","United States, Japan","September 22, 2021",1920.0,NC-17,,"Action, Animation, Kids","Ivanna and Vicente fall in love one summer, only to realize they've both been keeping secrets."
s6807,Movie,Shaun the Sheep,Nick Laughland,"Naseeruddin Shah, Shreya Chaudhry, Ritwik Bhowmik, Atul Kulkarni, Amit Mistry, Sheeba Chaddha, Rajesh Tailang, Kunaal Roy Kapur, Rahul Kumar, Meghna Malik, Tridha Choudhury, Dilip Shankar, Rituraj K Singh, Shashi Kiran","Denmark, United Kingdom, Czech Republic, Netherlands","June 18, 2021",1956.0,PG-13,127 min,"Animation, Kids, Sports","Ex-army officer accidentally kills a woman's son, tries to make up for it by escorting the funeral procession through dangerous Indian territory."
s2787,TV Show,Clip: 1,,"Colin Ferguson, Salli Richardson-Whitfield, Joe Morton, Erica Cerra, Neil Grayston, Niall Matter","Australia, United States, Germany","October 6, 2021",1977.0,TV-Y,11 Seasons,"Action, Kids, Young Adult Audience","The iconic Canadian musician, Gordon Lightfoot, reflects on his life and career."
,TV Show,Manhattan Night,Adam Gierasch,"Uttam Kumar, Kanika Mozumdar, Shubhendu Chattopadhyay, Chinmoy Roy, Nripati Chatterjee, Shekhar Chatterjee, Bankim Ghosh, Jahar Ganguly","India, Sweden","April 20, 2021",2018.0,TV-NR,91 min,"Fitness, Kids","A small town elevator operator Spencer Brown (Fay) is thrust into the mayoral race, due to his reputation as the resident philosopher of the town. Harry Bayliss (Meeker) helps his friend during the campaign with a hidden recording device he invented, and Norma Baker (Hall) plays the small town girl-next-door that Spencer is in love with. Lots of comedic hijinks and one-liners from popular Broadway comedidan Frank Fay makes this an enjoyable feature."
s9085,Movie,Glass House: The Good Mother,Pa.Ranjith,"TARAKA RATNA, BENARGEE, SURESH KONDETI, TEJA REDDY, KOTI, NAVEEN REDDY","United States, Canada","June 15, 2021",1965.0,ALL,87 min,"Animation, Horror","Live comedy with the master of sublime weirdness, Eddie Izzard, recorded in New York, 26 June 2000."
s4936,TV Show,Soul Pursuit,Salifu Zakari,"Courtney Arlett, Maria Acero, Michelle Acero, Kofi Adams, King Amir, Yano Anaya, Selena Anduze, Quincy Bonds, Lauren Boyd, Jarneen Brown, William Chaney, Rutu Chaudhari, Renae Dae, Jamie Dion, Thomas Elliott, Eric Esquer, Justin Franklin, Dezi Gregory, Michelle Hammonds, Byron Jeans, Maria Liatis, Tip Lyvette, Sharan C. Mansfield, Shakyrah Nichole, Kayla Perry, Kevin Porter, Katrina Rhodes, Chloe Sigur, Kynnedi Smith, Mike R. Tinker, Mac Wells, Sabrina C. Williams, Zerrick Williams, Michelle Zhuang","Italy, Canada","August 16, 2021",1947.0,18+,85 min,"Action, Arts, Entertainment, and Culture","Gecko and his friends love having fun adventures. Join in with this collection of Gecko's Garage videos, including ""Bobby the Bus is Stuck in the Snow!"" and lots more!"
s8783,TV Show,Ground Force,Arthur Merkulov,"Mary McCormack, Rory Cochrane, Tony Perez, Scotty Noyd Jr.","United Kingdom, United States, India","June 4, 2021",1981.0,PG-13,18 min,"International, Science Fiction, Suspense","In the 19th film of the franchise, James Bond (Pierce Brosnan) is once again pitted against Valentin Zukovsky (Robbie Coltrane), the Russian mobster from Goldeneye. Judi Dench returns as M and Desmond Llewelyn returns as Q."
,TV Show,Savage X Fenty Show,Paul China,"Desmond Harrington, Lea Thompson, Julie Mond, Fred Ward","Denmark, France","September 17, 2021",1993.0,UNRATED,,"Action, Drama, Horror",
s6307,,Dawn Rider,Tyler Milliron,Bob Parr,"Kosovo, Albania, United States, Georgia",,1988.0,UNRATED,21 Seasons,"Fantasy, Horror, Science Fiction",
s1495,TV Show,Carnal Knowledge,Milton Lage,"Romina Perazzo, Domingo Guzmán, Carolina Escobar, Cristian Cuentrejoa, Evelyn Belmar, Paulina Facuse, Yuri Caceres, Giordano Rossi, Serge François","India, Sweden",,1952.0,TV-G,185 min,"Arts, Entertainment, and Culture, Documentary","Aja, a clever young street magician from Mumbai, sets out on an extraordinary journey when his mother passes away, to find the father he never knew. He discovers love in a Swedish furniture store in Paris, mortal danger with Somali migrants in England, fame on a dance floor in Rome and adventure in a hot-air balloon over the Mediterranean sea."
s2634,TV Show,"Me, Myself, and I",Michele Placido,"Carole Lombard, William Boyd, Owen Moore, Phillips Smalley, Billy Bevan, Diane Ellis","Canada, United States, Brazil","June 29, 2021",1948.0,TV-PG,16 min,"Adventure, Comedy, Unscripted","Union soldier Bill Gibson (Ballew) is personally sent west by President Lincoln to stop much-needed gold shipments from being stolen by Confederate spies. Upon arriving, Bill meets pretty Jeannie Thatcher (Angel), and begins his investigation. Bill is shocked to learn that his old childhood friend Fred Foster (Mason) is the leader of the vicious band of rebel raiders, who never leave a witness alive. Due to this, no one will transport the next gold shipment, and Bill steps up to the task, creating a secret route to ensure the shipment's safety. Fearing for Bill's safety, Jeannie gives Foster information on the secret route, not knowing Foster is the rebel leader. A final showdown between two old friends becomes inevitable. Smith Ballew's first film."
s1535,TV Show,Gli Onorevoli,A. Bhimsingh,"Sophie Feldman, Jamie Buchanan, Alexa Bauer, Carter Bellaimey, Carla Bourke, Ethan Bourke, Vincent Brimble, Allegra Cnockaert, Shauna Cullen, Éabha Farrell, Kieran Farrell, Charlie Feighery, Tiago Gil Batista, David Keegan, Shai Matheson, Ivy Mcdonnell, Naomi Mcdonald, Paula Mcglinchey, David Menkin, Clementine Milward, Aline Mowat, Gordon Quigley, Sophie Rice, Alan Shannon, Faye Stedman - Shannon, Janet Spencer Turner, Paul Tylak, Andres Williams","United States, Japan, Singapore, South Korea","September 9, 2021",1958.0,TV-G,113 min,,"Raghu and Rajiv make their long awaited return in Skulls & Roses, a one-of-a-kind competition where the worlds of romance and adventure collide on Rose Island and Skull Island.  They put 8 boys and 8 girls through the ultimate schizophrenic journey of a lifetime."
s8621,Movie,Bit,Micah Barber,"Craig Stark, Geffri Maya, Maestro Harrell, Tim Torre, Ski Carr, Gil Darnell, John Charles Meyer","China, United States, United Kingdom","May 13, 2021",1942.0,NC-17,11 Seasons,"Arthouse, Arts, Entertainment, and Culture, Documentary","Graves, tells the story of President Richard Graves (Nick Nolte), a former two-term POTUS as he embarks on a Don Quixote-like quest to right the wrongs of his administration and reclaim his legacy 25 years after leaving the White House."
s2867,TV Show,Mr Harvey Lights a Candle,Steven Spiel,"Jeff Goldblum, Ed Begley Jr., Carol Kane, Geena Davis, Michael Richards, Jeffrey Jones, Joseph Bologna","United States, Germany","October 4, 2021",,18+,187 min,"Action, Sports","Compilation of some of the most popular nursery rhymes, like Wheels on the bus, Mary had a little lamb, 5 Little Speckled Frogs, ABC song and more!"
s807,TV Show,,"Lisa Klein, Doug Blush",,"Italy, Canada","May 18, 2021",1940.0,NC-17,138 min,"Animation, Drama, Faith and Spirituality","As the Great War rampages across Europe, a brave platoon of tunnelers fight beneath enemy lines to defend an underground labyrinth packed with enough explosives to change the course of the war."
s9290,TV Show,Go Buster - Christmas Special,Travis Fine,,"France, United States","September 22, 2021",1927.0,PG,162 min,"Action, Arthouse, Romance",In the tradition of cult-classics Easy Rider and Billy Jack! A young Hollywood star Bobby Joe returns to his small hometown a hero but soon runs afoul of the local town reverend.
s8722,TV Show,Phat Beach,Yogesh Deshpande,"Chris Rock, Julie Delpy","Afghanistan, France",,1958.0,NR,88 min,"Drama, Fantasy, Historical",A cop from Chennai sets out to nab a dreaded drug racket based out of Malaysia
s116,Movie,Janeane Garofalo: If I May,Bora Kim,"Dakota Fanning, Jeremy Irvine, Paddy Considine, Kaya Scodelario, Joe Cole, Rose Leslie, Kate Dickie, Josef Altin, Patrick Baladi",,"May 9, 2021",1989.0,,136 min,"Fitness, Kids","In 1954, Napoleon Hill produced a historic television broadcast. In 13 episodes, Dr. Hill shares with you his philosophy of success and gives you simple, step-by-step instructions for its attainment. Using Napoleon Hill's Master Key, you will learn to unlock your purpose and start living a life of success, wealth, and happiness."
s6628,TV Show,Ride with the Wind,Abhishek Pathak,"Arantxa de Juan, Gaby Gnazzo, Jassiel, Juan José De Abreu, Gretel Roux, Gina Faarup Cochez, Leonte Bordanea, Cherry Miko, Sahajak Boonthanakit","Kosovo, Albania, United States, Georgia",,1955.0,13+,178 min,"Action, Comedy, Horror","The true story of the disappearance of Sarah Porter. With no help from the police, Sarah's parents are forced to act on their own to find her. They must battle the bureaucracy of the police department while they search all over town for clues to Sarah's whereabouts. When the crucial clue is discovered, Sarah's father confronts her kidnapper at gunpoint."
s1711,TV Show,Life with Elizabeth,"Anne Le Ny, Luc Béraud","Anajn Dutta, Anirban Bhattacharya, Arindam Sil, Raima Sen, Sauraseni Maitra, Gaurab Chatterjee","Denmark, France","October 8, 2021",1969.0,AGES_16_,161 min,"Animation, Kids, Special Interest","In Greater Manchester the Police are under pressure like never before, with officer numbers cut to less than 7000 and more than half a million emergency call outs, the force is facing its toughest test in years. This fast paced immersive series will show the true nature of crime and the pressure of modern policing from the perspective of the cops on the ground."
s5808,TV Show,Rolie Polie Olie,Nicholas Danko,"Timothy West, Prunella Scales",Belgium,"June 26, 2021",2011.0,,,"Documentary, Unscripted","Set within the fictional realms of Charles Dickens' critically acclaimed novels, Dickensian brings together some of literature's most iconic characters, including Scrooge, Fagin and Miss Havisham, as their lives intertwine in 19th century London."
s8515,Movie,Funny Little Stories,Brad Anderson,"Yvonne Jegede, Mike Godson, Bolanle Ninalowo, Frederick Mcathur, Chinneylove Eze, Sonnia Agu, Conrad Harvey, Milan Szmodics","United States, Switzerland","September 19, 2021",,16,83 min,"Action, Arts, Entertainment, and Culture, Drama","A seedy bar owner hires a mysterious Croatian to commit murder, but a planned double-crossing backfires when a young waitress is taken hostage. A suspenseful, yet darkly humorous chain of events builds to a bloodcurdling climax."
s1456,Movie,MI HISTORIA,,"Alexa Torrington, Jacob Ewaniuk, Martin Short, Rob Tinkler","India, South Africa, Brazil","May 1, 2021",1994.0,13+,139 min,"Arts, Entertainment, and Culture, Young Adult Audience","Deep space, six young hackers on a grueling work release program attempt to clear out debug, the computer systems of a massive derelict freighter. They quickly fall prey to the ship's artificial intelligence, a program that would kill to be human. As the fractious team is forced to match wits with this rogue program, they discover that the ship holds a deadly secret, and a fate worse than death."
s1432,Movie,"Gecko's Garage Real Vehicles Volume 2 (Trucks, Construction and Large Vehicles)","Otto Brower, Christy Cabanne","Laurence Bouvard, Hugo Harrold Harrison, Eric Mayers, Penny Rawlins","United States, Belgium, Denmark, France","April 27, 2021",1965.0,TV-PG,74 min,"Action, Adventure, Kids","A team of cops is sent to the forest to capture/kill a police officer who has gone rogue. In a parallel track, a young woman seeks the help of a debauched car driver to take her to the forest. What happens in the forest and how are these two plots connected?"
s2918,TV Show,Highway to Hell,Bernie Rao,,,"April 24, 2021",1940.0,TV-14,81 min,"Drama, Horror, International","After a deadly viral outbreak, an elite squad of special force soldiers must infiltrate a quarantine zone to rescue a scientist who holds the only cure to save mankind. In a last attempt to contain the mutated virus, they launch a final strike against the infected, risking all of humanity in the process."
