show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s6611,Movie,He Who Can't Marry,Shannon Jones,"Vijayakanth, Ashima Bhalla, Yugi Sethu, Simran",India,"August 29, 2021",2002.0,7+,168 min,"Animation, Anime, Drama","A highly decorated war dog named Danny Boy returns home to be kidnapped by an evil animal abuser. After days of intentional torture for the man's benefit, Danny Boy almost becomes a vicious killer, but manages to escape with his good personality intact. He embarks on a long and hard journey home, to finally be reunited with his young master, Buzzy."
s1811,TV Show,Gary Owen: Breakin' Out The Park,Gary Crenshaw,"Clifton Powel, Jordan Werner, Aaliya Shumpert","United States, Canada","September 2, 2021",2014.0,UNRATED,185 min,"Arts, Entertainment, and Culture, Kids","Meet the babes who shoot to thrill and make the coyotes howl! In this offbeat Western yarn, the town of Las Mujertes is run by women and controlled by saloon owner Marie Windsor, but male visitors (including Jackie Coogan as a gunslinger!) create complications. Kiss or kill – they never miss!"
s5342,TV Show,The Norse: An Arctic Mystery,Tom McLoughlin,"Clay Croft, Ty Heaps, Kurt Williams, Jeff Downer, Ryan Erickson, Scott Cahill, Zack Johnson","Italy, Canada","April 10, 2021",1970.0,PG,5 min,"Action, Kids, Suspense","The competitive car show where each week hosts Tom 'Wookie' Ford and Jonny Smith captain a team of two car nuts and go head-to-head to transform everyday vehicles. They have 24 hours to mutate, supersize and reconstruct - once transformed, the vehicles are raced in three extreme missions involving sprints, timed challenges and stunts, lots of stunts."
s2707,Movie,Supa Strikas - Alive and Kickin',Tyler Milliron,"Michael Socha, Michaela Coel, Jim Howick, Michael Smiley","United States, Germany, Japan, United Kingdom, Hong Kong","July 23, 2021",2021.0,16,183 min,"Comedy, Drama, Kids","In 1926, a band of teenage boys arrive at Long Point Camp for the adventure of their lives. When their canoe capsizes in a freak summer storm, their holiday descends into a soul-shuddering fight for survival."
s9607,TV Show,Dead Bodies,Mathieu Mortelmans,"Adriana Matoshi, Astrit Kabashi, Fatmire Sahiti, Mensur Safqiu, Vedat Bajrami, Irena Cahani, Shengyl Ismaili, Bislim Muçaj, Çun Lajçi, Ilire Vinca Celaj","United States, Germany, Italy","August 27, 2021",,ALL,124 min,"Horror, Young Adult Audience",Dragon Lee has his leg amputated and forges a replacement leg out of steel.
s6196,Movie,Rain On Leaves (short),Trevor White,"Ranjeet (Gopal Bedi), Rahul Datta, Amita Yadav, Tusharr Shiv, Prateik Chaudhary, Sambhav Jain, Himanshi Bhatt, Sandeep Shrivastava","United States, United Kingdom, Germany","September 11, 2021",2020.0,TV-NR,107 min,"Action, Arthouse, Arts, Entertainment, and Culture","Red is a local goon who is passionate about reforming children via education and development. While working towards his noble causes and dealing with his rivals, he also tries to help a girl he loves."
s9073,Movie,Dancing Ninja,Laslo Benedek,"Sanjay Narvekar, Makarand Anaspure, Nirmiti Sawant, Pooja Naik, Pradeep Patwardhan, Gautami Devasthali, Kamalakar Satpute, Kasturi Sarang","India, United States","October 1, 2021",2001.0,TV-PG,92 min,"Arts, Entertainment, and Culture, Comedy, LGBTQ","Imprisoned for 17 years by her father in the basement of their home, who knows what could save Sharon and her seven sibling -sons? Based on a real story. Accolade competition award of merit best Director, feauture film, special mention in a leasing role ieva lykos. American Golden Picture F.F. honorable mention Carlo Fusco. Hollywood Gold Awards. LAFA Best Director. Silver Awards best actress NY"
s6794,TV Show,Manithan,Abbas Raziji,"Mecca Morphosis, Omar Farooq, Dan Blake, Amber Azadi, Saira Khan, Denise Sanchez, Marcellus Bassman Shepard, Amir Tobing","Australia, Colombia, United Kingdom","April 10, 2021",2008.0,13+,83 min,"Action, Fantasy","Honest enough to trust. Crooked enough to get the job done. A film noir comedy about a private eye, a husband who wants to stay lost, and a wacky cast of characters."
s7690,TV Show,We All Think We're Special,Sashi Kiran Tikka,"Sora Amamiya, Wataru Hatano, Maaya Uchida, Sumire Uesaka, Rikiya Koyama","United States, France","April 27, 2021",1962.0,NR,38 min,Music Videos and Concerts,"Fresh out of school with a degree in marketing, ""Scat"" will do anything to prove that he has what it takes. Armed with a brilliant product concept that gives new meaning to the old saying ""sex sells,"" he only has to convince his boss, the beautiful and mysterious ""6,"" that it's an idea worth millions. The road to success isn't an easy one, even with a million dollar idea, and ..."
s501,TV Show,Factory Girl,"Toby Genkel, Sean McCormack","Nikhil Mohan, Ineya, Felix Johnny Kuruvilla, Rahman, Swathi Deekshith, Pratap Pothan",United Kingdom,"May 24, 2021",2007.0,ALL,7 Seasons,,"Aravind (Laksh) and Disha (Digangana) are a happy couple enjoying their married life. Suddenly, to Aravind's shock, Disha goes missing. A few clues lead him and the cops in different directions and further confusion. Aravind believes someone well known to Disha is behind this, but having only a little knowledge about Disha's past, would he be able to trace the kidnapper?"
s9612,Movie,Saturday The 13th,Justin Channell,"Chris Conrad, Kurtwood Smith, Michael Dorman, Michael Chernus, Kathleen Munroe, Terry O'Quinn, Aliette Opheim","Germany, Austria, United States","April 20, 2021",2001.0,PG,81 min,"Arts, Entertainment, and Culture, Drama, Kids","Bia, Ramon, Tay, Luan, Nath and Murilo are back in Floripa for their summer vacation. This time a new friend called Anna is with them to get up to all kinds of crazy stuff while exploring the magic island natural beauty and nightlife attractions."
s775,TV Show,Grateful Dawg,Kenny Golde,"Ewan McGregor, Ashley Judd, Patrick Bergin, Geneviève Bujold, Jason Priestley",France,"June 3, 2021",1968.0,16,161 min,,"When a group of underachieving 40-something friends gather in Belize to celebrate the early retirement of an old friend, a series of wild events unfold, exposing dark secrets, deception and even murder."
s3975,TV Show,,Charles Saunders,"Lyle Blackburn, Amy Davies, Penny Riggs","United Kingdom, India","July 16, 2021",1986.0,ALL,140 min,"Action, Adventure, Kids","Medini who grew up in a rural village in India becomes a survivor of human trafficking after being catfished by her ""boyfriend"" in the UK. She gets drugged, sold and finally gets rescued but stranded in the UK, unable to return to her village out of shame. The biggest question is, Will she be able to make it in London?"
s8790,TV Show,Bastille - ReOrchestrated,Sunil Naik,"Black Jack Johnson, Will Cummings III, Carmelo Giangrande, Jay Davis",Australia,"April 24, 2021",1964.0,AGES_18_,,"Action, Drama, Horror","Craig Shoemaker makes the transition from manhood to parenthood in his latest one-hour comedy special, Daditude."
s4272,TV Show,The Intimidation Game,Walter Lima Jnr,"Narendra Veeralla, Suman Shetty, Chaitanya, Yamini, Sravani, Chittibabu Jabardasth, Naidu Gopi","United States, Ireland",,2015.0,TV-MA,209 min,,"Join Romi and her puppet friends at Club Mundo Kids for a  journey of exploration through colorful animations, a Q&A with real kids and experts, and a mysterious secret cave with special guests! Romi's clubhouse celebrates the multicultural identities of our Hispanic and Latinx audience while encouraging curiosity and the idea that we never stop learning!"
s2394,Movie,John Leguizamo: Tales From a Ghetto Klown,Michael Lovan,"Marianne Sägebrecht, Brad Davis, Judge Reinhold","United States, Ireland","July 1, 2021",1922.0,PG,155 min,"Comedy, Horror, Science Fiction","In this spectacular film starring Julie Andrews, Max von Sydow, Richard Harris and Gene Hackman two cultures collide when the Rev. Abner Hale (von Sydow) and his wife (Andrews) attempt to convert early 19th-century Hawaiian natives to Christianity."
s9023,TV Show,Get Back Up,Veerabhadram Chowdary,"Chad Halbrook, Sasha Higgins, Chester Gayao, Abel Becerra",Egypt,"June 25, 2021",2006.0,16,165 min,"Arts, Entertainment, and Culture, Young Adult Audience","Claudia Larson is heading home for yet another chaotic and exasperating family Thanksgiving. But a new visitor offers some interesting possibilities. If they can duck the flying turkeys, this romance may just have a chance."
s7696,Movie,On Thin Ice,Javier Balaguer,"Chalmers ""C.A."" Lembrick, Daniel ""Deeloeso"" Moore","United States, United Kingdom, Germany","July 16, 2021",1933.0,R,188 min,"Animation, Anime, Kids","A harrowing family drama plays out, when August Persson, a doctor and participant in the eugenics program of 1930's Sweden, reunites with his estranged wife, who he discovers is pregnant. August's life is turned upside down when his wife dies in childbirth, leaving behind a mixed-race baby girl he decides to raise as his own. Recipient of the ReFrame stamp for gender-balanced production."
s6516,Movie,A Witch's Love,John Polson,"Jack Serino, Travis Zariwny, Cassidy Lunnen, Scott Walker, Tom Burruss, Bern Kubiak, Jim Rosenthal","United Kingdom, United States","July 1, 2021",1992.0,TV-G,6 min,"Documentary, Drama, LGBTQ","Tarzan the ape man deals with an expedition of evil white hunters who are illegally collecting animals for zoos, while also searching for a lost city filled with treasure. He manages to take out expedition leader Schroeder, only to have his even more evil brother, Sikes return in his place. Sikes is a big game hunter who teams up with greedy trader Lapin to go on a hunt to kill Tarzan for revenge, but not before the ape man tells them of the location of the lost city. Gordon Scott was always Edgar Rice Burrough's choice to play Tarzan, before Johhny Weismuller took on the role."
s5894,Movie,30 Minutes on the Central California Coast,Laurent Bouhnik,"Steve Eaton, Megan Garcia, Eric Moyer, Jazmyne van Houten, Dailen Cowden","Brazil, United States, India","August 4, 2021",1986.0,TV-14,11 Seasons,"Comedy, Fantasy","Azeem Banatwalla is back with jokes and observations about the perils of married life, road rage, millennials, and confused African kids."
s2893,TV Show,White Demise,"Sudha Kongara, Gautham Vasudev Menon, Suhasini Mani Ratnam, Rajiv Menon, Karthik Subbaraj","Katherine McNamara, Aisha Tyler, Claire Holt, Darren Barnet, Emmy Raver-Lampman, Kevin Daniels, Luke Baines, Kal Penn, Timothy Granaderos, Sohm Kapila, Lesly Kahn","India, Denmark","May 12, 2021",1989.0,18+,99 min,"Horror, International",A documentary on rap music and its rise to global prominence
s1308,TV Show,5K1-States Evidence,Richard Dunlap,"Anand Tiwari, Swastika Mukherjee, Neeraj Kabi, Meiyang Chang, Moumita Chakraborty, Sushant Singh Rajput, Divya Menon, Mark Bennington, Takanori Kikuchi, Dr Kaushik Ghosh, Shivam, Anindya Banerjee, Arindol Bagchi, Peter Wong, Pradipto Kumar Chakraborty, , Manoshi Nath, Tirtha Mallick, Prasun Gain, Aryann Bhaumik, Shaktipada Dey, Prashant Kumar, Nishant Kumar","Kosovo, Albania, United States, Georgia",,1984.0,16+,77 min,"Action, Romance",Publishing to all marketplaces with a new image
s3112,TV Show,Stronger Together,Jason Wise,"Frank Morgan, Binnie Barnes, Robert Taylor, Lois Wilson, Alan Hale, Margaret Hamilton, Louise Latimer, Maurice Murphy, Helen Parrish, Dick Winslow, Elizabeth Young","India, United States","September 17, 2021",1960.0,NOT_RATE,159 min,"Horror, Science Fiction, Suspense","Doc Jenkins (Willie Nelson) is a country music star who's become fed up with the industry. With some help from Blackie Buck (Kris Kristofferson), his old partner, and Gilda (Lesley Ann Warren), a rising star he's been mentoring, he tries to get back at Rodeo Rocky (Richard Sarafian), a ruthless promoter who's swindled him out of the publishing rights to his songs."
s6401,TV Show,30 Day Yoga For Weight Loss with Julia Marie,Randy Mack,"Chen Xixu, Gao Ye, Cao Rui, Ren Suxi","United States, Mexico","April 17, 2021",1933.0,NR,95 min,"Drama, LGBTQ, Unscripted","Aussie adventurer Steve Irwin – a.k.a. ""The Crocodile Hunter"" – has avoided the death-roll and nabbed another feisty croc, hoping to save it from poachers. What Steve doesn't know is that the crocodile has innocently swallowed a top secret U.S. satellite beacon, and the poachers are actually American special agents sent to retrieve it. Crikey!"
s4290,Movie,City of Ghosts,Stephen Gyllenhaal,"Toni Collette, Parker Posey, Lisa Kudrow",Austria,"July 17, 2021",2001.0,G,128 min,"Action, Romance, Science Fiction","A chance meeting with an elderly black psychiatrist shakes up the insipid life of a young white writer. Set in Detroit, SOLOMON is a story of preconceptions, faith, race, and relationships that explores the life changing effects of a meeting between two very different people from very different backgrounds and the unshakable bond that develops between them."
s2116,TV Show,Sankarabharanam,Lee Chang-geun,"Sharman Joshi, Aishwarya Devan, Govind Namdev, Kranti Prakash Jha, Manoj Joshi, Akhilendra Mishra, Manoj Pahwa",Austria,"June 15, 2021",1943.0,18+,5 Seasons,"Comedy, Documentary, Drama","Insectibles follows the adventures of a young boy named Zak, his inventor Grandfather and 3 mechanically enhanced insects as they embark on an epic search to find pieces of the broken Shrinkinator while evading their enemies!"
s3574,Movie,As It Happened: Guadalcanal,"Lisa Marie Gamlem, John Andreas Andersen","Rina Takeda, Sayaka Akimoto, Tatsuya Naka","United Kingdom, France","August 16, 2021",1970.0,18+,95 min,"Comedy, Romance","In the year 1890 Jonathan Harker, a young solicitor, travels to Transylvania to deliver the deeds of a London house to its new owner, Count Dracula. In doing so, he begins a journey that becomes the stuff of nightmares. This eerie, erotic adaptation of Bram Stoker's classic tale of horror, desire and the undead was nominated for three Baftas in its year of transmission."
